"","gene_id","gene_name"
"1954","ENSMUSG00000093483","AA465934"
"1955","ENSMUSG00000033213","AA467197"
"1956","ENSMUSG00000096687","AA474331"
"1957","ENSMUSG00000073867","AA474408"
"1958","ENSMUSG00000097345","AA543186"
"1959","ENSMUSG00000092125","AA543401"
"1960","ENSMUSG00000081478","AA623943"
"1961","ENSMUSG00000086669","AA645442"
"1962","ENSMUSG00000084895","AA672651"
"1963","ENSMUSG00000073497","AA792892"
"1964","ENSMUSG00000095505","AA792892"
"1965","ENSMUSG00000042510","AA986860"
"1966","ENSMUSG00000058093","AA987161"
"1967","ENSMUSG00000046109","AB041806"
"1968","ENSMUSG00000057191","AB124611"
"1969","ENSMUSG00000103014","AC015583.1"
"1970","ENSMUSG00000102297","AC021667.1"
"1971","ENSMUSG00000103319","AC055766.1"
"1972","ENSMUSG00000098384","AC084822.1"
"1973","ENSMUSG00000079764","AC087559.1"
"1974","ENSMUSG00000103900","AC092202.4"
"1975","ENSMUSG00000100720","AC098736.2"
"1976","ENSMUSG00000103544","AC102446.1"
"1977","ENSMUSG00000104139","AC102815.1"
"1978","ENSMUSG00000102775","AC102860.3"
"1979","ENSMUSG00000102812","AC104930.1"
"1980","ENSMUSG00000104492","AC107766.1"
"1981","ENSMUSG00000102351","AC107830.1"
"1982","ENSMUSG00000097512","AC109138.1"
"1983","ENSMUSG00000097556","AC109138.2"
"1984","ENSMUSG00000103429","AC113302.1"
"1985","ENSMUSG00000101577","AC115689.1"
"1986","ENSMUSG00000103946","AC116138.1"
"1987","ENSMUSG00000101431","AC118721.1"
"1988","ENSMUSG00000104049","AC120402.1"
"1989","ENSMUSG00000102604","AC121818.1"
"1990","ENSMUSG00000103888","AC123072.1"
"1991","ENSMUSG00000094383","AC123873.1"
"1992","ENSMUSG00000094474","AC123873.2"
"1993","ENSMUSG00000104322","AC124496.1"
"1994","ENSMUSG00000095523","AC124606.1"
"1995","ENSMUSG00000095763","AC124606.2"
"1996","ENSMUSG00000079192","AC125149.1"
"1997","ENSMUSG00000079794","AC125149.2"
"1998","ENSMUSG00000094799","AC125149.3"
"1999","ENSMUSG00000095092","AC125149.4"
"2000","ENSMUSG00000094722","AC125178.1"
"2001","ENSMUSG00000095076","AC125178.2"
"2002","ENSMUSG00000095728","AC125178.3"
"2003","ENSMUSG00000102210","AC125199.1"
"2004","ENSMUSG00000094791","AC126035.1"
"2005","ENSMUSG00000104019","AC127227.1"
"2006","ENSMUSG00000103683","AC127262.1"
"2007","ENSMUSG00000103128","AC127554.1"
"2008","ENSMUSG00000102675","AC132239.1"
"2009","ENSMUSG00000103212","AC132393.1"
"2010","ENSMUSG00000079222","AC132444.1"
"2011","ENSMUSG00000094728","AC132444.2"
"2012","ENSMUSG00000094874","AC132444.3"
"2013","ENSMUSG00000095450","AC132444.4"
"2014","ENSMUSG00000095500","AC132444.5"
"2015","ENSMUSG00000096808","AC132444.6"
"2016","ENSMUSG00000097866","AC132586.1"
"2017","ENSMUSG00000094855","AC133095.1"
"2018","ENSMUSG00000095475","AC133095.2"
"2019","ENSMUSG00000079190","AC133103.1"
"2020","ENSMUSG00000094054","AC133103.2"
"2021","ENSMUSG00000094514","AC133103.3"
"2022","ENSMUSG00000095250","AC133103.4"
"2023","ENSMUSG00000095672","AC133103.5"
"2024","ENSMUSG00000095787","AC133103.6"
"2025","ENSMUSG00000096100","AC133103.7"
"2026","ENSMUSG00000102708","AC133459.1"
"2027","ENSMUSG00000102736","AC140194.1"
"2028","ENSMUSG00000074720","AC140325.1"
"2029","ENSMUSG00000095570","AC140325.2"
"2030","ENSMUSG00000096728","AC140325.3"
"2031","ENSMUSG00000091585","AC140365.1"
"2032","ENSMUSG00000103619","AC147266.1"
"2033","ENSMUSG00000102843","AC148982.1"
"2034","ENSMUSG00000098440","AC152063.1"
"2035","ENSMUSG00000099067","AC152063.2"
"2036","ENSMUSG00000103134","AC153874.1"
"2037","ENSMUSG00000103578","AC153941.1"
"2038","ENSMUSG00000098283","AC154679.1"
"2039","ENSMUSG00000102395","AC158361.1"
"2040","ENSMUSG00000102724","AC158361.2"
"2041","ENSMUSG00000102829","AC158361.3"
"2042","ENSMUSG00000103335","AC158361.4"
"2043","ENSMUSG00000103750","AC158361.5"
"2044","ENSMUSG00000103777","AC158361.6"
"2045","ENSMUSG00000103623","AC159477.1"
"2046","ENSMUSG00000103268","AC161246.1"
"2047","ENSMUSG00000103551","AC161585.1"
"2048","ENSMUSG00000104143","AC161762.1"
"2049","ENSMUSG00000094172","AC163611.1"
"2050","ENSMUSG00000095666","AC164084.1"
"2051","ENSMUSG00000096680","AC164084.2"
"2052","ENSMUSG00000094303","AC165294.1"
"2053","ENSMUSG00000096236","AC165294.2"
"2054","ENSMUSG00000096756","AC165294.3"
"2055","ENSMUSG00000102631","AC168061.1"
"2056","ENSMUSG00000079808","AC168977.1"
"2057","ENSMUSG00000094915","AC168977.2"
"2058","ENSMUSG00000098835","AC182748.1"
"2059","ENSMUSG00000095019","AC234645.1"
"2060","ENSMUSG00000099217","AC244694.1"
"2061","ENSMUSG00000097395","AC244695.1"
"2062","ENSMUSG00000097490","AC244695.2"
"2063","ENSMUSG00000097570","AC244695.3"
"2064","ENSMUSG00000097611","AC244695.4"
"2065","ENSMUSG00000098584","AC245272.1"
"2066","ENSMUSG00000095071","AF067061"
"2067","ENSMUSG00000094237","AF067063"
"2068","ENSMUSG00000044811","AF251705"
"2069","ENSMUSG00000065022","AF357341"
"2070","ENSMUSG00000064621","AF357355"
"2071","ENSMUSG00000077711","AF357399"
"2072","ENSMUSG00000088294","AF357425"
"2073","ENSMUSG00000065749","AF357428"
"2074","ENSMUSG00000057116","AF366264"
"2075","ENSMUSG00000039313","AF529169"
"2076","ENSMUSG00000097745","AI115009"
"2077","ENSMUSG00000032313","AI118078"
"2078","ENSMUSG00000035875","AI182371"
"2079","ENSMUSG00000050812","AI314180"
"2080","ENSMUSG00000038522","AI317395"
"2081","ENSMUSG00000062753","AI413582"
"2082","ENSMUSG00000086712","AI427809"
"2083","ENSMUSG00000074384","AI429214"
"2084","ENSMUSG00000046312","AI464131"
"2085","ENSMUSG00000045165","AI467606"
"2086","ENSMUSG00000090086","AI480526"
"2087","ENSMUSG00000038598","AI481877"
"2088","ENSMUSG00000056145","AI504432"
"2089","ENSMUSG00000073731","AI507597"
"2090","ENSMUSG00000078307","AI593442"
"2091","ENSMUSG00000010290","AI597479"
"2092","ENSMUSG00000074873","AI606181"
"2093","ENSMUSG00000093738","AI606473"
"2094","ENSMUSG00000073490","AI607873"
"2095","ENSMUSG00000087521","AI646519"
"2096","ENSMUSG00000034382","AI661453"
"2097","ENSMUSG00000087107","AI662270"
"2098","ENSMUSG00000074195","AI747448"
"2099","ENSMUSG00000047423","AI837181"
"2100","ENSMUSG00000085180","AI838599"
"2101","ENSMUSG00000024970","AI846148"
"2102","ENSMUSG00000084826","AI847159"
"2103","ENSMUSG00000097280","AI849053"
"2104","ENSMUSG00000097023","AI854517"
"2105","ENSMUSG00000053297","AI854703"
"2106","ENSMUSG00000056383","AI987944"
"2107","ENSMUSG00000091931","AK010878"
"2108","ENSMUSG00000040729","AK129341"
"2109","ENSMUSG00000078139","AK157302"
"2110","ENSMUSG00000090187","AK157302"
"2111","ENSMUSG00000103974","AL589742.1"
"2112","ENSMUSG00000103515","AL591003.1"
"2113","ENSMUSG00000102444","AL593853.1"
"2114","ENSMUSG00000103671","AL603913.1"
"2115","ENSMUSG00000104372","AL663030.1"
"2116","ENSMUSG00000102361","AL669951.1"
"2117","ENSMUSG00000103173","AL669951.2"
"2118","ENSMUSG00000102947","AL772372.1"
"2119","ENSMUSG00000103363","AL844160.1"
"2120","ENSMUSG00000103853","AL845456.1"
"2121","ENSMUSG00000103661","ANKRD23"
"2122","ENSMUSG00000074804","AU015228"
"2123","ENSMUSG00000090203","AU015336"
"2124","ENSMUSG00000081044","AU015836"
"2125","ENSMUSG00000073377","AU016765"
"2126","ENSMUSG00000054753","AU018091"
"2127","ENSMUSG00000097916","AU018091"
"2128","ENSMUSG00000059820","AU019823"
"2129","ENSMUSG00000074783","AU019990"
"2130","ENSMUSG00000097415","AU020206"
"2131","ENSMUSG00000051669","AU021092"
"2132","ENSMUSG00000078584","AU022252"
"2133","ENSMUSG00000073294","AU022751"
"2134","ENSMUSG00000097209","AU022754"
"2135","ENSMUSG00000093771","AU023070"
"2136","ENSMUSG00000028830","AU040320"
"2137","ENSMUSG00000091523","AU040972"
"2138","ENSMUSG00000078435","AU041133"
"2139","ENSMUSG00000100510","AV026068"
"2140","ENSMUSG00000087519","AV039307"
"2141","ENSMUSG00000086381","AV064505"
"2142","ENSMUSG00000087377","AV099323"
"2143","ENSMUSG00000054994","AV320801"
"2144","ENSMUSG00000078349","AW011738"
"2145","ENSMUSG00000097428","AW047730"
"2146","ENSMUSG00000075010","AW112010"
"2147","ENSMUSG00000097301","AW121686"
"2148","ENSMUSG00000074166","AW146154"
"2149","ENSMUSG00000039182","AW209491"
"2150","ENSMUSG00000087334","AW495222"
"2151","ENSMUSG00000041935","AW549877"
"2152","ENSMUSG00000038112","AW551984"
"2153","ENSMUSG00000033632","AW554918"
"2154","ENSMUSG00000058537","AW822073"
"2155","ENSMUSG00000085998","AW822252"
"2156","ENSMUSG00000045999","AY036118"
"2157","ENSMUSG00000044820","AY074887"
"2158","ENSMUSG00000050961","AY358078"
"2159","ENSMUSG00000068180","AY512915"
"2160","ENSMUSG00000066158","AY512931"
"2161","ENSMUSG00000067103","AY702103"
"2162","ENSMUSG00000058618","AY761184"
"2163","ENSMUSG00000079120","AY761185"
"2164","ENSMUSG00000036678","Aaas"
"2165","ENSMUSG00000029482","Aacs"
"2166","ENSMUSG00000027761","Aadac"
"2167","ENSMUSG00000091376","Aadacl2"
"2168","ENSMUSG00000078507","Aadacl3"
"2169","ENSMUSG00000057228","Aadat"
"2170","ENSMUSG00000021482","Aaed1"
"2171","ENSMUSG00000037257","Aagab"
"2172","ENSMUSG00000057230","Aak1"
"2173","ENSMUSG00000035642","Aamdc"
"2174","ENSMUSG00000006299","Aamp"
"2175","ENSMUSG00000020804","Aanat"
"2176","ENSMUSG00000027628","Aar2"
"2177","ENSMUSG00000068522","Aard"
"2178","ENSMUSG00000031960","Aars"
"2179","ENSMUSG00000023938","Aars2"
"2180","ENSMUSG00000075528","Aarsd1"
"2181","ENSMUSG00000055923","Aasdh"
"2182","ENSMUSG00000025894","Aasdhppt"
"2183","ENSMUSG00000029695","Aass"
"2184","ENSMUSG00000018697","Aatf"
"2185","ENSMUSG00000025375","Aatk"
"2186","ENSMUSG00000057880","Abat"
"2187","ENSMUSG00000015243","Abca1"
"2188","ENSMUSG00000050296","Abca12"
"2189","ENSMUSG00000004668","Abca13"
"2190","ENSMUSG00000062017","Abca14"
"2191","ENSMUSG00000054746","Abca15"
"2192","ENSMUSG00000051900","Abca16"
"2193","ENSMUSG00000035435","Abca17"
"2194","ENSMUSG00000026944","Abca2"
"2195","ENSMUSG00000024130","Abca3"
"2196","ENSMUSG00000028125","Abca4"
"2197","ENSMUSG00000018800","Abca5"
"2198","ENSMUSG00000044749","Abca6"
"2199","ENSMUSG00000035722","Abca7"
"2200","ENSMUSG00000041828","Abca8a"
"2201","ENSMUSG00000020620","Abca8b"
"2202","ENSMUSG00000041797","Abca9"
"2203","ENSMUSG00000031974","Abcb10"
"2204","ENSMUSG00000027048","Abcb11"
"2205","ENSMUSG00000040584","Abcb1a"
"2206","ENSMUSG00000028970","Abcb1b"
"2207","ENSMUSG00000042476","Abcb4"
"2208","ENSMUSG00000072791","Abcb5"
"2209","ENSMUSG00000026198","Abcb6"
"2210","ENSMUSG00000031333","Abcb7"
"2211","ENSMUSG00000028973","Abcb8"
"2212","ENSMUSG00000029408","Abcb9"
"2213","ENSMUSG00000023088","Abcc1"
"2214","ENSMUSG00000032842","Abcc10"
"2215","ENSMUSG00000036872","Abcc12"
"2216","ENSMUSG00000025194","Abcc2"
"2217","ENSMUSG00000020865","Abcc3"
"2218","ENSMUSG00000032849","Abcc4"
"2219","ENSMUSG00000022822","Abcc5"
"2220","ENSMUSG00000030834","Abcc6"
"2221","ENSMUSG00000040136","Abcc8"
"2222","ENSMUSG00000030249","Abcc9"
"2223","ENSMUSG00000031378","Abcd1"
"2224","ENSMUSG00000055782","Abcd2"
"2225","ENSMUSG00000028127","Abcd3"
"2226","ENSMUSG00000021240","Abcd4"
"2227","ENSMUSG00000058355","Abce1"
"2228","ENSMUSG00000038762","Abcf1"
"2229","ENSMUSG00000028953","Abcf2"
"2230","ENSMUSG00000003234","Abcf3"
"2231","ENSMUSG00000024030","Abcg1"
"2232","ENSMUSG00000029802","Abcg2"
"2233","ENSMUSG00000029299","Abcg3"
"2234","ENSMUSG00000032131","Abcg4"
"2235","ENSMUSG00000040505","Abcg5"
"2236","ENSMUSG00000024254","Abcg8"
"2237","ENSMUSG00000006638","Abhd1"
"2238","ENSMUSG00000033157","Abhd10"
"2239","ENSMUSG00000040532","Abhd11"
"2240","ENSMUSG00000085042","Abhd11os"
"2241","ENSMUSG00000032046","Abhd12"
"2242","ENSMUSG00000090121","Abhd12b"
"2243","ENSMUSG00000040396","Abhd13"
"2244","ENSMUSG00000042210","Abhd14a"
"2245","ENSMUSG00000042073","Abhd14b"
"2246","ENSMUSG00000000686","Abhd15"
"2247","ENSMUSG00000007036","Abhd16a"
"2248","ENSMUSG00000055882","Abhd16b"
"2249","ENSMUSG00000003346","Abhd17a"
"2250","ENSMUSG00000047368","Abhd17b"
"2251","ENSMUSG00000038459","Abhd17c"
"2252","ENSMUSG00000039202","Abhd2"
"2253","ENSMUSG00000002475","Abhd3"
"2254","ENSMUSG00000040997","Abhd4"
"2255","ENSMUSG00000032540","Abhd5"
"2256","ENSMUSG00000025277","Abhd6"
"2257","ENSMUSG00000007950","Abhd8"
"2258","ENSMUSG00000058835","Abi1"
"2259","ENSMUSG00000026782","Abi2"
"2260","ENSMUSG00000018381","Abi3"
"2261","ENSMUSG00000035258","Abi3bp"
"2262","ENSMUSG00000026842","Abl1"
"2263","ENSMUSG00000026596","Abl2"
"2264","ENSMUSG00000025085","Ablim1"
"2265","ENSMUSG00000029095","Ablim2"
"2266","ENSMUSG00000032735","Ablim3"
"2267","ENSMUSG00000015787","Abo"
"2268","ENSMUSG00000017631","Abr"
"2269","ENSMUSG00000042895","Abra"
"2270","ENSMUSG00000078453","Abracl"
"2271","ENSMUSG00000036376","Abt1"
"2272","ENSMUSG00000030083","Abtb1"
"2273","ENSMUSG00000032724","Abtb2"
"2274","ENSMUSG00000036138","Acaa1a"
"2275","ENSMUSG00000010651","Acaa1b"
"2276","ENSMUSG00000036880","Acaa2"
"2277","ENSMUSG00000020532","Acaca"
"2278","ENSMUSG00000042010","Acacb"
"2279","ENSMUSG00000029456","Acad10"
"2280","ENSMUSG00000090150","Acad11"
"2281","ENSMUSG00000042647","Acad12"
"2282","ENSMUSG00000031969","Acad8"
"2283","ENSMUSG00000027710","Acad9"
"2284","ENSMUSG00000026003","Acadl"
"2285","ENSMUSG00000062908","Acadm"
"2286","ENSMUSG00000029545","Acads"
"2287","ENSMUSG00000030861","Acadsb"
"2288","ENSMUSG00000018574","Acadvl"
"2289","ENSMUSG00000030607","Acan"
"2290","ENSMUSG00000001588","Acap1"
"2291","ENSMUSG00000049076","Acap2"
"2292","ENSMUSG00000029033","Acap3"
"2293","ENSMUSG00000032047","Acat1"
"2294","ENSMUSG00000023832","Acat2"
"2295","ENSMUSG00000062480","Acat3"
"2296","ENSMUSG00000026499","Acbd3"
"2297","ENSMUSG00000056938","Acbd4"
"2298","ENSMUSG00000026781","Acbd5"
"2299","ENSMUSG00000033701","Acbd6"
"2300","ENSMUSG00000026644","Acbd7"
"2301","ENSMUSG00000040272","Accs"
"2302","ENSMUSG00000075023","Accsl"
"2303","ENSMUSG00000038000","Acd"
"2304","ENSMUSG00000020681","Ace"
"2305","ENSMUSG00000015405","Ace2"
"2306","ENSMUSG00000101605","Ace3"
"2307","ENSMUSG00000045019","Acer1"
"2308","ENSMUSG00000038007","Acer2"
"2309","ENSMUSG00000030760","Acer3"
"2310","ENSMUSG00000023328","Ache"
"2311","ENSMUSG00000022185","Acin1"
"2312","ENSMUSG00000037872","Ackr1"
"2313","ENSMUSG00000044534","Ackr2"
"2314","ENSMUSG00000044337","Ackr3"
"2315","ENSMUSG00000079355","Ackr4"
"2316","ENSMUSG00000020917","Acly"
"2317","ENSMUSG00000026348","Acmsd"
"2318","ENSMUSG00000042505","Acn9"
"2319","ENSMUSG00000070985","Acnat1"
"2320","ENSMUSG00000060317","Acnat2"
"2321","ENSMUSG00000028405","Aco1"
"2322","ENSMUSG00000022477","Aco2"
"2323","ENSMUSG00000072949","Acot1"
"2324","ENSMUSG00000047565","Acot10"
"2325","ENSMUSG00000034853","Acot11"
"2326","ENSMUSG00000021620","Acot12"
"2327","ENSMUSG00000006717","Acot13"
"2328","ENSMUSG00000021226","Acot2"
"2329","ENSMUSG00000021228","Acot3"
"2330","ENSMUSG00000052392","Acot4"
"2331","ENSMUSG00000042540","Acot5"
"2332","ENSMUSG00000043487","Acot6"
"2333","ENSMUSG00000028937","Acot7"
"2334","ENSMUSG00000017307","Acot8"
"2335","ENSMUSG00000025287","Acot9"
"2336","ENSMUSG00000020777","Acox1"
"2337","ENSMUSG00000021751","Acox2"
"2338","ENSMUSG00000029098","Acox3"
"2339","ENSMUSG00000027380","Acoxl"
"2340","ENSMUSG00000044573","Acp1"
"2341","ENSMUSG00000002103","Acp2"
"2342","ENSMUSG00000001348","Acp5"
"2343","ENSMUSG00000028093","Acp6"
"2344","ENSMUSG00000032561","Acpp"
"2345","ENSMUSG00000012777","Acpt"
"2346","ENSMUSG00000022622","Acr"
"2347","ENSMUSG00000072770","Acrbp"
"2348","ENSMUSG00000032110","Acrv1"
"2349","ENSMUSG00000032281","Acsbg1"
"2350","ENSMUSG00000024207","Acsbg2"
"2351","ENSMUSG00000076435","Acsf2"
"2352","ENSMUSG00000015016","Acsf3"
"2353","ENSMUSG00000018796","Acsl1"
"2354","ENSMUSG00000032883","Acsl3"
"2355","ENSMUSG00000031278","Acsl4"
"2356","ENSMUSG00000024981","Acsl5"
"2357","ENSMUSG00000020333","Acsl6"
"2358","ENSMUSG00000033533","Acsm1"
"2359","ENSMUSG00000030945","Acsm2"
"2360","ENSMUSG00000030935","Acsm3"
"2361","ENSMUSG00000047026","Acsm4"
"2362","ENSMUSG00000030972","Acsm5"
"2363","ENSMUSG00000027452","Acss1"
"2364","ENSMUSG00000027605","Acss2"
"2365","ENSMUSG00000086529","Acss2os"
"2366","ENSMUSG00000035948","Acss3"
"2367","ENSMUSG00000031972","Acta1"
"2368","ENSMUSG00000035783","Acta2"
"2369","ENSMUSG00000029580","Actb"
"2370","ENSMUSG00000055194","Actbl2"
"2371","ENSMUSG00000068614","Actc1"
"2372","ENSMUSG00000074978","Actg-ps1"
"2373","ENSMUSG00000062825","Actg1"
"2374","ENSMUSG00000059430","Actg2"
"2375","ENSMUSG00000078129","Actl10"
"2376","ENSMUSG00000066368","Actl11"
"2377","ENSMUSG00000027671","Actl6a"
"2378","ENSMUSG00000029712","Actl6b"
"2379","ENSMUSG00000070979","Actl7a"
"2380","ENSMUSG00000070980","Actl7b"
"2381","ENSMUSG00000092519","Actl9"
"2382","ENSMUSG00000015143","Actn1"
"2383","ENSMUSG00000052374","Actn2"
"2384","ENSMUSG00000006457","Actn3"
"2385","ENSMUSG00000054808","Actn4"
"2386","ENSMUSG00000021076","Actr10"
"2387","ENSMUSG00000025228","Actr1a"
"2388","ENSMUSG00000037351","Actr1b"
"2389","ENSMUSG00000020152","Actr2"
"2390","ENSMUSG00000026341","Actr3"
"2391","ENSMUSG00000056367","Actr3b"
"2392","ENSMUSG00000037761","Actr5"
"2393","ENSMUSG00000019948","Actr6"
"2394","ENSMUSG00000015971","Actr8"
"2395","ENSMUSG00000046615","Actrt1"
"2396","ENSMUSG00000051276","Actrt2"
"2397","ENSMUSG00000037737","Actrt3"
"2398","ENSMUSG00000026836","Acvr1"
"2399","ENSMUSG00000000532","Acvr1b"
"2400","ENSMUSG00000026834","Acvr1c"
"2401","ENSMUSG00000052155","Acvr2a"
"2402","ENSMUSG00000061393","Acvr2b"
"2403","ENSMUSG00000000530","Acvrl1"
"2404","ENSMUSG00000023262","Acy1"
"2405","ENSMUSG00000024866","Acy3"
"2406","ENSMUSG00000008822","Acyp1"
"2407","ENSMUSG00000060923","Acyp2"
"2408","ENSMUSG00000017697","Ada"
"2409","ENSMUSG00000027719","Adad1"
"2410","ENSMUSG00000024266","Adad2"
"2411","ENSMUSG00000027259","Adal"
"2412","ENSMUSG00000054693","Adam10"
"2413","ENSMUSG00000020926","Adam11"
"2414","ENSMUSG00000054555","Adam12"
"2415","ENSMUSG00000028041","Adam15"
"2416","ENSMUSG00000052593","Adam17"
"2417","ENSMUSG00000031552","Adam18"
"2418","ENSMUSG00000011256","Adam19"
"2419","ENSMUSG00000072647","Adam1a"
"2420","ENSMUSG00000062438","Adam1b"
"2421","ENSMUSG00000022039","Adam2"
"2422","ENSMUSG00000046282","Adam20"
"2423","ENSMUSG00000008438","Adam21"
"2424","ENSMUSG00000040537","Adam22"
"2425","ENSMUSG00000025964","Adam23"
"2426","ENSMUSG00000046723","Adam24"
"2427","ENSMUSG00000071937","Adam25"
"2428","ENSMUSG00000048516","Adam26a"
"2429","ENSMUSG00000063900","Adam26b"
"2430","ENSMUSG00000014725","Adam28"
"2431","ENSMUSG00000046258","Adam29"
"2432","ENSMUSG00000031553","Adam3"
"2433","ENSMUSG00000043468","Adam30"
"2434","ENSMUSG00000037437","Adam32"
"2435","ENSMUSG00000027318","Adam33"
"2436","ENSMUSG00000079058","Adam34"
"2437","ENSMUSG00000054033","Adam39"
"2438","ENSMUSG00000072972","Adam4"
"2439","ENSMUSG00000031554","Adam5"
"2440","ENSMUSG00000043945","Adam6a"
"2441","ENSMUSG00000051804","Adam6b"
"2442","ENSMUSG00000022056","Adam7"
"2443","ENSMUSG00000025473","Adam8"
"2444","ENSMUSG00000031555","Adam9"
"2445","ENSMUSG00000022057","Adamdec1"
"2446","ENSMUSG00000022893","Adamts1"
"2447","ENSMUSG00000024299","Adamts10"
"2448","ENSMUSG00000047497","Adamts12"
"2449","ENSMUSG00000014852","Adamts13"
"2450","ENSMUSG00000059901","Adamts14"
"2451","ENSMUSG00000033453","Adamts15"
"2452","ENSMUSG00000049538","Adamts16"
"2453","ENSMUSG00000058145","Adamts17"
"2454","ENSMUSG00000053399","Adamts18"
"2455","ENSMUSG00000053441","Adamts19"
"2456","ENSMUSG00000036545","Adamts2"
"2457","ENSMUSG00000022449","Adamts20"
"2458","ENSMUSG00000043635","Adamts3"
"2459","ENSMUSG00000006403","Adamts4"
"2460","ENSMUSG00000022894","Adamts5"
"2461","ENSMUSG00000046169","Adamts6"
"2462","ENSMUSG00000032363","Adamts7"
"2463","ENSMUSG00000031994","Adamts8"
"2464","ENSMUSG00000030022","Adamts9"
"2465","ENSMUSG00000066113","Adamtsl1"
"2466","ENSMUSG00000036040","Adamtsl2"
"2467","ENSMUSG00000070469","Adamtsl3"
"2468","ENSMUSG00000015850","Adamtsl4"
"2469","ENSMUSG00000043822","Adamtsl5"
"2470","ENSMUSG00000056413","Adap1"
"2471","ENSMUSG00000020709","Adap2"
"2472","ENSMUSG00000086507","Adap2os"
"2473","ENSMUSG00000027951","Adar"
"2474","ENSMUSG00000020262","Adarb1"
"2475","ENSMUSG00000052551","Adarb2"
"2476","ENSMUSG00000031949","Adat1"
"2477","ENSMUSG00000019808","Adat2"
"2478","ENSMUSG00000035370","Adat3"
"2479","ENSMUSG00000021044","Adck1"
"2480","ENSMUSG00000046947","Adck2"
"2481","ENSMUSG00000026489","Adck3"
"2482","ENSMUSG00000003762","Adck4"
"2483","ENSMUSG00000022550","Adck5"
"2484","ENSMUSG00000020431","Adcy1"
"2485","ENSMUSG00000026567","Adcy10"
"2486","ENSMUSG00000021536","Adcy2"
"2487","ENSMUSG00000020654","Adcy3"
"2488","ENSMUSG00000022220","Adcy4"
"2489","ENSMUSG00000022840","Adcy5"
"2490","ENSMUSG00000022994","Adcy6"
"2491","ENSMUSG00000031659","Adcy7"
"2492","ENSMUSG00000022376","Adcy8"
"2493","ENSMUSG00000005580","Adcy9"
"2494","ENSMUSG00000024256","Adcyap1"
"2495","ENSMUSG00000029778","Adcyap1r1"
"2496","ENSMUSG00000029106","Add1"
"2497","ENSMUSG00000030000","Add2"
"2498","ENSMUSG00000025026","Add3"
"2499","ENSMUSG00000050994","Adgb"
"2500","ENSMUSG00000074207","Adh1"
"2501","ENSMUSG00000037797","Adh4"
"2502","ENSMUSG00000028138","Adh5"
"2503","ENSMUSG00000090306","Adh6-ps1"
"2504","ENSMUSG00000053054","Adh6a"
"2505","ENSMUSG00000074206","Adh6b"
"2506","ENSMUSG00000055301","Adh7"
"2507","ENSMUSG00000025911","Adhfe1"
"2508","ENSMUSG00000020629","Adi1"
"2509","ENSMUSG00000044405","Adig"
"2510","ENSMUSG00000022878","Adipoq"
"2511","ENSMUSG00000026457","Adipor1"
"2512","ENSMUSG00000030168","Adipor2"
"2513","ENSMUSG00000039197","Adk"
"2514","ENSMUSG00000030790","Adm"
"2515","ENSMUSG00000054136","Adm2"
"2516","ENSMUSG00000051149","Adnp"
"2517","ENSMUSG00000053950","Adnp2"
"2518","ENSMUSG00000057134","Ado"
"2519","ENSMUSG00000042429","Adora1"
"2520","ENSMUSG00000020178","Adora2a"
